priority_score,basename,path,authority,depth,file_count,path_length,quarantine,duplicate_group_count,authorities_seen,recommended_action,priority_score
50,broken-connections,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/broken-connections,business_system_authority,6,0,203,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,quarantine,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/quarantine,business_system_authority,6,0,195,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,quarantine,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/quarantine,landing_bridge_shortcut_layer,6,0,208,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,50
50,repair-bay,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/repair-bay,business_system_authority,6,0,195,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,repair-bay,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/repair-bay,landing_bridge_shortcut_layer,6,0,208,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,50
50,protected-connections,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/integrity/protected-connections,business_system_authority,6,0,206,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,maps,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/atlas/maps,business_system_authority,6,0,185,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,policies,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4/dml-workbench-atlas/atlas/policies,business_system_authority,6,0,189,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,50
50,DesignOrchardLLC_CreativeCanvas_ServiceRoot,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/DesignOrchardLLC_CreativeCanvas_ServiceRoot,creative_payload_authority,5,0,182,false,2,creative_payload_authority,candidate_duplicate_review,50
50,DesignOrchardLLC_CreativeCanvas_ServiceRoot,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/DesignOrchardLLC_KEJ_CreativeCanvas_FullSystemPack/DesignOrchardLLC_CreativeCanvas_ServiceRoot,creative_payload_authority,5,0,203,false,2,creative_payload_authority,candidate_duplicate_review,50
50,local,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/DesignOrchardLLC_CreativeCanvas_ServiceRoot/local,creative_payload_authority,6,0,188,false,2,creative_payload_authority,candidate_duplicate_review,50
50,local,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/DesignOrchardLLC_KEJ_CreativeCanvas_FullSystemPack/DesignOrchardLLC_CreativeCanvas_ServiceRoot/local,creative_payload_authority,6,0,209,false,2,creative_payload_authority,candidate_duplicate_review,50
50,CANVAS,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/DesignOrchardLLC_KEJ_CreativeCanvas_FullSystemPack/drmarchand-creative-canvas-pack/CANVAS,creative_payload_authority,6,0,198,false,2,creative_payload_authority,candidate_duplicate_review,50
33,🔬 Downloads,/Users/drmarchandslab.com/Downloads/🔬 Downloads,local_unclassified,1,33,47,false,2,legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,33
25,Downloads,/Users/drmarchandslab.com/Downloads,local_unclassified,0,25,35,false,4,legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,25
23,registry,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/NFE/registry,business_system_authority,3,23,91,false,2,business_system_authority,candidate_duplicate_review,23
23,🗑️,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🗑️,landing_bridge_shortcut_layer,6,23,132,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,23
15,🗑️,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🗑️,business_system_authority,6,15,119,false,3,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,15
11,Documents,/Users/drmarchandslab.com/Documents,local_unclassified,0,11,35,false,4,legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,11
9,DrMarchand’s ♾️ OS™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™,business_system_authority,2,9,98,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,9
9,DrMarchand’s ♾️ OS™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™,business_system_authority,3,9,102,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,9
9,DrMarchand’s ♾️ OS™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™,landing_bridge_shortcut_layer,2,9,111,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,9
9,🚮 Bin,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin,business_system_authority,5,9,120,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,9
9,🚮 Bin,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin,business_system_authority,6,9,124,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,9
9,🚮 Bin,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin,landing_bridge_shortcut_layer,5,9,133,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,9
7,scripts,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/design-orchard-lab-dropbox-bridge-pack/scripts,creative_payload_authority,6,7,180,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,7
6,scripts,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/scripts,creative_payload_authority,5,6,141,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,6
6,node-hosting-compliance-kit,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/Node.Dropbox.🏝️/node-hosting-compliance-kit,creative_payload_authority,5,6,149,false,4,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,6
6,node-hosting-compliance-kit,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/🎨 Creative Canvas.🧑‍🎨/🎨 Creative Canvas.👨‍🎨/DrMarchand.📨/node-hosting-compliance-kit,creative_payload_authority,6,6,179,false,4,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,6
6,node-hosting-compliance-kit,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨/Node.Dropbox.🎨/node-hosting-compliance-kit,creative_payload_authority,5,6,151,false,4,creative_payload_authority;legacy_personal_review,candidate_duplicate_review,6
6,🎨 Creative Canvas,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas,creative_payload_authority,2,6,94,false,2,creative_payload_authority,candidate_duplicate_review,6
5,scripts,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/drmarchand-google-workspace-pack/scripts,creative_payload_authority,5,5,146,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,5
5,scripts,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/drmarchand-creative-canvas-pack/scripts,creative_payload_authority,6,5,178,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,5
5,© DrMarchand’s ⚛︎ Lab™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™,landing_bridge_shortcut_layer,2,5,114,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,5
4,Desktop,/Users/drmarchandslab.com/Desktop,local_unclassified,0,4,33,false,4,business_system_authority;legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,4
4,🫂 Family.🪟,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🫂 Family.🪟,landing_bridge_shortcut_layer,6,4,140,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,4
4,00_START_HERE,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/Design Orchard LLC - FULL X.DR SYSTEM - ROOT TEST/00_START_HERE,creative_payload_authority,5,4,169,false,4,creative_payload_authority,candidate_duplicate_review,4
4,KEJ Studio™.📨,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🎨 Creative Canvas/KEJ Studio™.📨,creative_payload_authority,3,4,108,false,2,creative_payload_authority,candidate_duplicate_review,4
3,docs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/docs,creative_payload_authority,5,3,138,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,3
3,docs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/design-orchard-lab-dropbox-bridge-pack/docs,creative_payload_authority,6,3,177,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,3
3,docs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/drmarchand-creative-canvas-pack/docs,creative_payload_authority,6,3,175,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,3
3,Scripts,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Scripts,landing_bridge_shortcut_layer,3,3,119,false,16,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,3
3,📂 ROOT,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT,landing_bridge_shortcut_layer,4,3,127,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,3
3,KEJ Studio™.📨,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/KEJ Studio™.📨,creative_payload_authority,4,3,131,false,2,creative_payload_authority,candidate_duplicate_review,3
2,NFE,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/NFE,business_system_authority,2,2,82,false,3,business_system_authority;creative_payload_authority;legacy_personal_review,candidate_duplicate_review,2
2,Imports,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Imports,business_system_authority,2,2,86,false,3,business_system_authority;legacy_personal_review,candidate_duplicate_review,2
2,Docs,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Docs,business_system_authority,3,2,86,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,2
2,docs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/drmarchand-google-workspace-pack/docs,creative_payload_authority,5,2,143,false,12,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,2
2,Manifest,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/System/Manifest,landing_bridge_shortcut_layer,4,2,127,false,4,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,2
2,🏡,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡,business_system_authority,5,2,116,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,2
2,🏡,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡,business_system_authority,6,2,120,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,2
2,🏡,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡,landing_bridge_shortcut_layer,5,2,129,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,2
2,📥 Dropbox.DrMarchand’s Lab⚛︎ratory™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/📥 Dropbox.DrMarchand’s Lab⚛︎ratory™,business_system_authority,6,2,152,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,2
2,📥 Dropbox.DrMarchand’s Lab⚛︎ratory™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/📥 Dropbox.DrMarchand’s Lab⚛︎ratory™,landing_bridge_shortcut_layer,6,2,165,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,2
2,🫂 Family.🪟,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/🫂 Family.🪟,business_system_authority,6,2,127,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,2
2,Adobe,/Users/drmarchandslab.com/Documents/Adobe,local_unclassified,1,2,41,false,5,creative_payload_authority;legacy_personal_review;local_unclassified,possible_replace_with_alias_after_verification,2
2,drmarchand-creative-canvas-pack,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/drmarchand-creative-canvas-pack,creative_payload_authority,5,2,170,false,2,creative_payload_authority,candidate_duplicate_review,2
1,logs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder/26.0/logs,creative_payload_authority,6,1,125,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,logs,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta)/26.0/logs,creative_payload_authority,6,1,132,false,17,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,Core,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Core,business_system_authority,3,1,86,false,8,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,Core,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Core,landing_bridge_shortcut_layer,3,1,116,false,8,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,1
1,Config,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Config,business_system_authority,3,1,88,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,config,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/drmarchand-google-workspace-pack/config,creative_payload_authority,5,1,145,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,config,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/config,creative_payload_authority,5,1,140,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,config,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/∞ OS™/design-orchard-dropbox-pack/design-orchard-lab-dropbox-bridge-pack/config,creative_payload_authority,6,1,179,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,config,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/🏝️ Design Orchard℠.🎥.📨/🎨 Creative Canvas/🏝️ Design Orchard℠.🎨/drmarchand-creative-canvas-pack/config,creative_payload_authority,6,1,177,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,candidate_duplicate_review,1
1,Config,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/Config,landing_bridge_shortcut_layer,3,1,118,false,10,business_system_authority;creative_payload_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,1
1,Imports,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/99_SYS/OS/Imports,business_system_authority,3,1,89,false,3,business_system_authority;legacy_personal_review,candidate_duplicate_review,1
1,⚗️  DrMarchand’s LABRATORY,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🏡/⚗️  DrMarchand’s LABRATORY,landing_bridge_shortcut_layer,6,1,156,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1,iCloud Drive,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin/iCloud Drive,business_system_authority,6,1,133,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1,iCloud Drive,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin/iCloud Drive,landing_bridge_shortcut_layer,6,1,146,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1, Bin,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin/ Bin,business_system_authority,6,1,126,false,2,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1, Bin,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/📂 ROOT.🌱/📂 ROOT/🚮 Bin/ Bin,landing_bridge_shortcut_layer,6,1,139,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1, Backup,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/ Backup,business_system_authority,3,1,107,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1, Backup,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/ Backup,business_system_authority,4,1,111,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1, Backup,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/ Backup,landing_bridge_shortcut_layer,3,1,120,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1,OneDrive,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/DrMarchand’s ♾️ OS™/ Backup/OneDrive,business_system_authority,4,1,116,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1,OneDrive,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/DrMarchand’s ♾️ OS™/ Backup/OneDrive,business_system_authority,5,1,120,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1,OneDrive,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/ Backup/OneDrive,landing_bridge_shortcut_layer,4,1,129,false,3,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1,DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/DrMarchand’s ♾️ OS™/DrMarchands_Infinity_OS_DML_Workbench_Atlas_v4_8_7_v0_4,landing_bridge_shortcut_layer,3,1,167,false,4,business_system_authority;landing_bridge_shortcut_layer;legacy_personal_review,possible_replace_with_alias_after_verification,1
1,© DrMarchand’s ⚛︎ Lab™,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchands com/04_LAB/Ops/© DrMarchand’s ⚛︎ Lab™,business_system_authority,3,1,105,false,3,business_system_authority;landing_bridge_shortcut_layer,candidate_duplicate_review,1
1,DRMARCHAND’S LABORATORY℠,/Users/drmarchandslab.com/Library/CloudStorage/OneDrive-drmarchandscom/🛰️ DrMarchand’s Lab™/© DrMarchand’s ⚛︎ Lab™/© DrMarchand’s Lab/© DESIGN ORCHARD℠/DRMARCHAND’S LABORATORY℠,landing_bridge_shortcut_layer,5,1,176,false,2,business_system_authority;landing_bridge_shortcut_layer,possible_replace_with_alias_after_verification,1
1,Adobe,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe,creative_payload_authority,3,1,95,false,5,creative_payload_authority;legacy_personal_review;local_unclassified,candidate_duplicate_review,1
1,26.0,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder/26.0,creative_payload_authority,5,1,120,false,2,creative_payload_authority,candidate_duplicate_review,1
1,26.0,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta)/26.0,creative_payload_authority,5,1,127,false,2,creative_payload_authority,candidate_duplicate_review,1
1,SavedWorkspaces,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder/26.0/SavedWorkspaces,creative_payload_authority,6,1,136,false,2,creative_payload_authority,candidate_duplicate_review,1
1,SavedWorkspaces,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder (Beta)/26.0/SavedWorkspaces,creative_payload_authority,6,1,143,false,2,creative_payload_authority,candidate_duplicate_review,1
1,ArchivedWorkspaces,/Users/drmarchandslab.com/Library/CloudStorage/Dropbox-Kejstudio/KEJ Studio™/© KEJ Studio/Adobe/Adobe Media Encoder/26.0/ArchivedWorkspaces,creative_payload_authority,6,1,139,false,2,creative_payload_authority,candidate_duplicate_review,1
